Country,Reactor,Reactor Type,Emission Type,Year,Emissions [TBq yr^-1],Electricity Supplied [GW.h],Annual Time On Line [h],RX_PRIS,H_yr,EF [TBq GWa^-1]
India,Kaiga-2,PHWR,CO2,2009,0.17716347,969.97,8589.0,KAIGA-2,8760,1.5999999971133125
India,Kaiga-2,PHWR,CO2,2010,0.145143379,794.66,7031.0,KAIGA-2,8760,1.600000000050336
India,Kaiga-2,PHWR,CO2,2011,0.217950685,1193.28,8466.0,KAIGA-2,8760,1.6000000005028159
India,Kaiga-2,PHWR,CO2,2012,0.206252055,1129.23,7940.0,KAIGA-2,8784,1.6043835632422092
India,Kaiga-2,PHWR,CO2,2013,0.280091324,1533.5,8613.0,KAIGA-2,8760,1.5999999988522986
India,Kaiga-2,PHWR,CO2,2014,0.239903196,1313.47,7979.0,KAIGA-2,8760,1.59999999768552
India,Kaiga-2,PHWR,CO2,2015,0.290827397,1592.28,7788.0,KAIGA-2,8760,1.5999999985680908
India,Kaiga-2,PHWR,CO2,2016,0.326010959,1784.91,8585.0,KAIGA-2,8784,1.6043835621157367
India,Kaiga-3,PHWR,CO2,2007,0.064536986,353.34,2181.0,KAIGA-3,8760,1.599999992528443
India,Kaiga-3,PHWR,CO2,2008,0.067952511,372.04,2532.0,KAIGA-3,8784,1.6043835518331357
India,Kaiga-3,PHWR,CO2,2009,0.136155251,745.45,6677.0,KAIGA-3,8760,1.5999999983365751
India,Kaiga-3,PHWR,CO2,2010,0.198677626,1087.76,8267.0,KAIGA-3,8760,1.6000000034566448
India,Kaiga-3,PHWR,CO2,2011,0.204988128,1122.31,7145.0,KAIGA-3,8760,1.600000001140505
India,Kaiga-3,PHWR,CO2,2012,0.227094064,1243.34,8342.0,KAIGA-3,8784,1.6043835621599887
India,Kaiga-3,PHWR,CO2,2013,0.284246575,1556.25,8477.0,KAIGA-3,8760,1.599999998072289
India,Kaiga-3,PHWR,CO2,2014,0.255512329,1398.93,7768.0,KAIGA-3,8760,1.6000000014582572
India,Kaiga-3,PHWR,CO2,2015,0.332774429,1821.94,8551.0,KAIGA-3,8760,1.5999999989242233
India,Kaiga-3,PHWR,CO2,2016,0.184186301,1008.42,4996.0,KAIGA-3,8784,1.604383558422086
India,Kaiga-4,PHWR,CO2,2011,0.213031963,1166.35,7720.0,KAIGA-4,8760,1.5999999964676128
India,Kaiga-4,PHWR,CO2,2012,0.215625571,1180.55,8585.0,KAIGA-4,8784,1.6043835633086274
India,Kaiga-4,PHWR,CO2,2013,0.216918721,1187.63,6706.0,KAIGA-4,8760,1.599999996598267
India,Kaiga-4,PHWR,CO2,2014,0.267722374,1465.78,7411.0,KAIGA-4,8760,1.5999999974348127
India,Kaiga-4,PHWR,CO2,2015,0.303603653,1662.23,7770.0,KAIGA-4,8760,1.6000000001684485
India,Kaiga-4,PHWR,CO2,2016,0.337408219,1847.31,8618.0,KAIGA-4,8784,1.604383560797051
India,Kakrapar-1,PHWR,CO2,1994,0.023795434,130.28,1049.0,KAKRAPAR-1,8760,1.6000000141234265
India,Kakrapar-1,PHWR,CO2,1995,0.198916895,1089.07,6225.0,KAKRAPAR-1,8760,1.6000000001836432
India,Kakrapar-1,PHWR,CO2,1996,0.236679452,1295.82,7539.0,KAKRAPAR-1,8784,1.6043835612723993
India,Kakrapar-1,PHWR,CO2,1997,0.165610959,906.72,5140.0,KAKRAPAR-1,8760,1.600000000926416
India,Kakrapar-1,PHWR,CO2,1998,0.1992,1090.62,5987.0,KAKRAPAR-1,8760,1.6
India,Kakrapar-1,PHWR,CO2,1999,0.257008219,1407.12,7450.0,KAKRAPAR-1,8760,1.5999999988913527
India,Kakrapar-1,PHWR,CO2,2000,0.300533333,1645.42,8445.0,KAKRAPAR-1,8784,1.6043835598643508
India,Kakrapar-1,PHWR,CO2,2001,0.277159817,1517.45,7690.0,KAKRAPAR-1,8760,1.599999997970279
India,Kakrapar-1,PHWR,CO2,2002,0.31009863,1697.79,8488.0,KAKRAPAR-1,8760,1.5999999992931988
India,Kakrapar-1,PHWR,CO2,2003,0.259256621,1419.43,7622.0,KAKRAPAR-1,8760,1.5999999999718197
India,Kakrapar-1,PHWR,CO2,2004,0.194414612,1064.42,7416.0,KAKRAPAR-1,8784,1.6043835626989345
India,Kakrapar-1,PHWR,CO2,2005,0.198977169,1089.4,7969.0,KAKRAPAR-1,8760,1.600000000403892
India,Kakrapar-1,PHWR,CO2,2006,0.180009132,985.55,7316.0,KAKRAPAR-1,8760,1.5999999962660443
India,Kakrapar-1,PHWR,CO2,2007,0.151360731,828.7,6867.0,KAKRAPAR-1,8760,1.600000004295885
India,Kakrapar-1,PHWR,CO2,2008,0.080021918,438.12,4210.0,KAKRAPAR-1,8784,1.604383565488907
India,Kakrapar-1,PHWR,CO2,2011,0.296144292,1621.39,8177.0,KAKRAPAR-1,8760,1.5999999987171498
India,Kakrapar-1,PHWR,CO2,2012,0.299669406,1640.69,8186.0,KAKRAPAR-1,8784,1.6043835595414127
India,Kakrapar-1,PHWR,CO2,2013,0.312659361,1711.81,8387.0,KAKRAPAR-1,8760,1.600000001378658
India,Kakrapar-1,PHWR,CO2,2014,0.314100457,1719.7,8543.0,KAKRAPAR-1,8760,1.6000000019305691
India,Kakrapar-1,PHWR,CO2,2015,0.281512329,1541.28,7699.0,KAKRAPAR-1,8760,1.6000000013235753
India,Kakrapar-1,PHWR,CO2,2016,0.061684018,337.72,1676.0,KAKRAPAR-1,8784,1.6043835547554186
India,Kakrapar-2,PHWR,CO2,1995,0.150781735,825.53,5401.0,KAKRAPAR-2,8760,1.5999999983041198
India,Kakrapar-2,PHWR,CO2,1996,0.242339726,1326.81,7663.0,KAKRAPAR-2,8784,1.6043835614624553
India,Kakrapar-2,PHWR,CO2,1997,0.199716895,1093.45,6139.0,KAKRAPAR-2,8760,1.6000000001829073
India,Kakrapar-2,PHWR,CO2,1998,0.235912329,1291.62,6932.0,KAKRAPAR-2,8760,1.600000001579412
India,Kakrapar-2,PHWR,CO2,1999,0.276215525,1512.28,7955.0,KAKRAPAR-2,8760,1.599999999338747
India,Kakrapar-2,PHWR,CO2,2000,0.272118721,1489.85,7697.0,KAKRAPAR-2,8784,1.604383558924724
India,Kakrapar-2,PHWR,CO2,2001,0.307842922,1685.44,8500.0,KAKRAPAR-2,8760,1.5999999980539208
India,Kakrapar-2,PHWR,CO2,2002,0.291713242,1597.13,7940.0,KAKRAPAR-2,8760,1.59999999994991
India,Kakrapar-2,PHWR,CO2,2003,0.294642922,1613.17,8515.0,KAKRAPAR-2,8760,1.599999997966736
India,Kakrapar-2,PHWR,CO2,2004,0.208591781,1142.04,7658.0,KAKRAPAR-2,8784,1.6043835630135548
India,Kakrapar-2,PHWR,CO2,2005,0.22923105,1255.04,7979.0,KAKRAPAR-2,8760,1.5999999984064253
India,Kakrapar-2,PHWR,CO2,2006,0.15812968,865.76,6473.0,KAKRAPAR-2,8760,1.5999999963038254
India,Kakrapar-2,PHWR,CO2,2007,0.184781735,1011.68,8447.0,KAKRAPAR-2,8760,1.5999999986161635
India,Kakrapar-2,PHWR,CO2,2008,0.171346119,938.12,8596.0,KAKRAPAR-2,8784,1.604383564251908
India,Kakrapar-2,PHWR,CO2,2009,0.142536986,780.39,7506.0,KAKRAPAR-2,8760,1.5999999966170761
India,Kakrapar-2,PHWR,CO2,2010,0.137190868,751.12,7530.0,KAKRAPAR-2,8760,1.6000000048993501
India,Kakrapar-2,PHWR,CO2,2011,0.29990137,1641.96,8568.0,KAKRAPAR-2,8760,1.600000000730834
India,Kakrapar-2,PHWR,CO2,2012,0.277207306,1517.71,7639.0,KAKRAPAR-2,8784,1.6043835620138232
India,Kakrapar-2,PHWR,CO2,2013,0.308560731,1689.37,8682.0,KAKRAPAR-2,8760,1.6000000021072944
India,Kakrapar-2,PHWR,CO2,2014,0.262885845,1439.3,7748.0,KAKRAPAR-2,8760,1.600000001528521
India,Kakrapar-2,PHWR,CO2,2015,0.142584475,780.65,4259.0,KAKRAPAR-2,8760,1.6000000012809836
India,Kudankulam-1,PWR,CO2,2013,2.23e-06,0.29,661.0,KUDANKULAM-1,8760,0.06736137931034483
India,Kudankulam-1,PWR,CO2,2014,0.019502038,2542.23,4212.0,KUDANKULAM-1,8760,0.06719999877273101
India,Kudankulam-1,PWR,CO2,2015,0.024646367,3212.83,3993.0,KUDANKULAM-1,8760,0.06719999966384776
India,Kudankulam-1,PWR,CO2,2016,0.044669666,5823.01,6828.0,KUDANKULAM-1,8784,0.06738410996099954
India,Kudankulam-2,PWR,CO2,2016,0.005745983,749.03,1790.0,KUDANKULAM-2,8784,0.06738410300254996
India,Madras-1,PHWR,CO2,1984,0.20380274,1115.82,6333.0,MADRAS-1,8784,1.6043835638006132
India,Madras-1,PHWR,CO2,1985,0.150151598,822.08,4827.0,MADRAS-1,8760,1.5999999981510313
India,Madras-1,PHWR,CO2,1986,0.138286758,757.12,4629.0,MADRAS-1,8760,1.6000000001056638
India,Madras-1,PHWR,CO2,1987,0.200913242,1100.0,6047.0,MADRAS-1,8760,1.5999999999272727
India,Madras-1,PHWR,CO2,1988,0.229771689,1258.0,6691.0,MADRAS-1,8784,1.6043835581685215
India,Madras-1,PHWR,CO2,1989,0.073894064,404.57,4350.0,MADRAS-1,8760,1.6000000015819265
India,Madras-1,PHWR,CO2,1990,0.157757078,863.72,7320.0,MADRAS-1,8760,1.6000000037975268
India,Madras-1,PHWR,CO2,1991,0.091305936,499.9,3546.0,MADRAS-1,8760,1.5999999987197442
India,Madras-1,PHWR,CO2,1992,0.197733333,1082.59,7412.0,MADRAS-1,8784,1.6043835589392108
India,Madras-1,PHWR,CO2,1993,0.09843653,538.94,3836.0,MADRAS-1,8760,1.6000000051953833
India,Madras-1,PHWR,CO2,1994,0.147762557,809.0,5974.0,MADRAS-1,8760,1.5999999991594562
India,Madras-1,PHWR,CO2,1995,0.19820274,1085.16,7584.0,MADRAS-1,8760,1.6000000022116552
India,Madras-1,PHWR,CO2,1996,0.112721461,617.15,4348.0,MADRAS-1,8784,1.6043835589791784
India,Madras-1,PHWR,CO2,1997,0.163108676,893.02,6451.0,MADRAS-1,8760,1.6000000019708407
India,Madras-1,PHWR,CO2,1998,0.128482192,703.44,4858.0,MADRAS-1,8760,1.6000000027294439
India,Madras-1,PHWR,CO2,1999,0.21596895,1182.43,8095.0,MADRAS-1,8760,1.600000001691432
India,Madras-1,PHWR,CO2,2000,0.12196347,667.75,4468.0,MADRAS-1,8784,1.6043835574391614
India,Madras-1,PHWR,CO2,2001,0.214518721,1174.49,7751.0,MADRAS-1,8760,1.599999996560209
India,Madras-1,PHWR,CO2,2002,0.163609132,895.76,5885.0,MADRAS-1,8760,1.5999999958917566
India,Madras-1,PHWR,CO2,2003,0.148049315,810.57,5421.0,MADRAS-1,8760,1.5999999992597798
India,Madras-1,PHWR,CO2,2006,0.223736986,1224.96,7823.0,MADRAS-1,8760,1.5999999978448276
India,Madras-1,PHWR,CO2,2007,0.127081279,695.77,5814.0,MADRAS-1,8760,1.6000000058065165
India,Madras-1,PHWR,CO2,2008,0.127477626,697.94,6791.0,MADRAS-1,8784,1.6043835670458777
India,Madras-1,PHWR,CO2,2009,0.13180274,721.62,6404.0,MADRAS-1,8760,1.6000000033258501
India,Madras-1,PHWR,CO2,2010,0.18710137,1024.38,8614.0,MADRAS-1,8760,1.60000000117144
India,Madras-1,PHWR,CO2,2011,0.204094977,1117.42,7655.0,MADRAS-1,8760,1.5999999986755202
India,Madras-1,PHWR,CO2,2012,0.240423744,1316.32,8459.0,MADRAS-1,8784,1.6043835596936915
India,Madras-1,PHWR,CO2,2013,0.230100457,1259.8,8231.0,MADRAS-1,8760,1.600000002635339
India,Madras-1,PHWR,CO2,2014,0.204984475,1122.29,7474.0,MADRAS-1,8760,1.6000000008910353
India,Madras-1,PHWR,CO2,2015,0.297948858,1631.27,8312.0,MADRAS-1,8760,1.599999997596964
India,Madras-1,PHWR,CO2,2016,0.256153425,1402.44,8130.0,MADRAS-1,8784,1.604383563788825
India,Madras-2,PHWR,CO2,1986,0.143148858,783.74,5303.0,MADRAS-2,8760,1.5999999949983412
India,Madras-2,PHWR,CO2,1987,0.194703196,1066.0,6382.0,MADRAS-2,8760,1.5999999971482177
India,Madras-2,PHWR,CO2,1988,0.117260274,642.0,3535.0,MADRAS-2,8784,1.6043835620186915
India,Madras-2,PHWR,CO2,1989,0.080038356,438.21,4350.0,MADRAS-2,8760,1.5999999967139045
India,Madras-2,PHWR,CO2,1990,0.197691324,1082.36,7726.0,MADRAS-2,8760,1.599999998373924
India,Madras-2,PHWR,CO2,1991,0.19780274,1082.97,7642.0,MADRAS-2,8760,1.6000000022161278
India,Madras-2,PHWR,CO2,1992,0.121494064,665.18,4751.0,MADRAS-2,8784,1.6043835626086174
India,Madras-2,PHWR,CO2,1993,0.173576256,950.33,6625.0,MADRAS-2,8760,1.600000002693801
India,Madras-2,PHWR,CO2,1994,0.188518721,1032.14,7071.0,MADRAS-2,8760,1.599999996085802
India,Madras-2,PHWR,CO2,1995,0.05016621,274.66,1871.0,MADRAS-2,8760,1.599999998543654
India,Madras-2,PHWR,CO2,1996,0.193956164,1061.91,7256.0,MADRAS-2,8784,1.6043835584710566
India,Madras-2,PHWR,CO2,1997,0.175013699,958.2,6464.0,MADRAS-2,8760,1.60000000338134
India,Madras-2,PHWR,CO2,1998,0.201684018,1104.22,7478.0,MADRAS-2,8760,1.5999999978989694
India,Madras-2,PHWR,CO2,1999,0.160719635,879.94,5755.0,MADRAS-2,8760,1.6000000029547468
India,Madras-2,PHWR,CO2,2000,0.232582648,1273.39,8304.0,MADRAS-2,8784,1.6043835588719872
India,Madras-2,PHWR,CO2,2001,0.204409132,1119.14,7671.0,MADRAS-2,8760,1.5999999967117606
India,Madras-2,PHWR,CO2,2002,0.004147945,22.71,183.0,MADRAS-2,8760,1.5999999207397622
India,Madras-2,PHWR,CO2,2003,0.107603653,589.13,3135.0,MADRAS-2,8760,1.600000000475277
India,Madras-2,PHWR,CO2,2004,0.232750685,1274.31,7970.0,MADRAS-2,8784,1.6043835621159688
India,Madras-2,PHWR,CO2,2005,0.269547032,1475.77,8165.0,MADRAS-2,8760,1.6000000002168362
India,Madras-2,PHWR,CO2,2006,0.198463927,1086.59,7894.0,MADRAS-2,8760,1.6000000004785615
India,Madras-2,PHWR,CO2,2007,0.177364384,971.07,8537.0,MADRAS-2,8760,1.600000003954401
India,Madras-2,PHWR,CO2,2008,0.130719635,715.69,7080.0,MADRAS-2,8784,1.6043835652866465
India,Madras-2,PHWR,CO2,2009,0.170131507,931.47,8178.0,MADRAS-2,8760,1.6000000014171147
India,Madras-2,PHWR,CO2,2010,0.147238356,806.13,7596.0,MADRAS-2,8760,1.5999999982136877
India,Madras-2,PHWR,CO2,2011,0.211110502,1155.83,8600.0,MADRAS-2,8760,1.599999997854356
India,Madras-2,PHWR,CO2,2012,0.215810046,1181.56,8339.0,MADRAS-2,8784,1.6043835641558617
India,Madras-2,PHWR,CO2,2013,0.102600913,561.74,3735.0,MADRAS-2,8760,1.599999996226012
India,Madras-2,PHWR,CO2,2014,0.216184475,1183.61,7755.0,MADRAS-2,8760,1.600000000844873
India,Madras-2,PHWR,CO2,2015,0.229077626,1254.2,7739.0,MADRAS-2,8760,1.6000000029979269
India,Madras-2,PHWR,CO2,2016,0.267685845,1465.58,7865.0,MADRAS-2,8784,1.6043835631490604
India,Narora-1,PHWR,CO2,1991,0.082056621,449.26,4331.0,NARORA-1,8760,1.5999999999109646
India,Narora-1,PHWR,CO2,1992,0.135645662,742.66,5514.0,NARORA-1,8784,1.6043835604556596
India,Narora-1,PHWR,CO2,1993,0.062021918,339.57,2032.0,NARORA-1,8760,1.6000000049474334
India,Narora-1,PHWR,CO2,1995,0.172496804,944.42,5740.0,NARORA-1,8760,1.600000003218907
India,Narora-1,PHWR,CO2,1996,0.212284932,1162.26,6407.0,NARORA-1,8784,1.6043835653709155
India,Narora-1,PHWR,CO2,1997,0.289534247,1585.2,8128.0,NARORA-1,8760,1.6000000023467071
India,Narora-1,PHWR,CO2,1998,0.271344292,1485.61,7986.0,NARORA-1,8760,1.5999999985999016
India,Narora-1,PHWR,CO2,1999,0.206138813,1128.61,6703.0,NARORA-1,8760,1.600000001665766
India,Narora-1,PHWR,CO2,2000,0.253212785,1386.34,7452.0,NARORA-1,8784,1.6043835591846156
India,Narora-1,PHWR,CO2,2001,0.285477626,1562.99,8157.0,NARORA-1,8760,1.6000000024056455
India,Narora-1,PHWR,CO2,2002,0.287578082,1574.49,7912.0,NARORA-1,8760,1.599999998932988
India,Narora-1,PHWR,CO2,2003,0.27913242,1528.25,8254.0,NARORA-1,8760,1.5999999994765255
India,Narora-1,PHWR,CO2,2004,0.204677626,1120.61,6860.0,NARORA-1,8784,1.6043835650083438
India,Narora-1,PHWR,CO2,2005,0.194474886,1064.75,6924.0,NARORA-1,8760,1.6000000012772952
India,Narora-1,PHWR,CO2,2008,0.103592694,567.17,5963.0,NARORA-1,8784,1.6043835606537724
India,Narora-1,PHWR,CO2,2009,0.100653881,551.08,6298.0,NARORA-1,8760,1.5999999955723305
India,Narora-1,PHWR,CO2,2010,0.174785388,956.95,8191.0,NARORA-1,8760,1.599999998829615
India,Narora-1,PHWR,CO2,2011,0.190789041,1044.57,8494.0,NARORA-1,8760,1.5999999991958413
India,Narora-1,PHWR,CO2,2012,0.180317808,987.24,7611.0,NARORA-1,8784,1.6043835596936915
India,Narora-1,PHWR,CO2,2013,0.223492237,1223.62,7739.0,NARORA-1,8760,1.599999996829081
India,Narora-1,PHWR,CO2,2014,0.194991781,1067.58,7750.0,NARORA-1,8760,1.600000001461249
India,Narora-1,PHWR,CO2,2015,0.286456621,1568.35,8449.0,NARORA-1,8760,1.5999999999744956
India,Narora-1,PHWR,CO2,2016,0.270305023,1479.92,7649.0,NARORA-1,8784,1.6043835626466294
India,Narora2,PHWR,CO2,1992,0.10356895,567.04,3553.0,NARORA-2,8784,1.6043835651805871
India,Narora2,PHWR,CO2,1993,0.015216438,83.31,548.0,NARORA-2,8760,1.599999962549514
India,Narora2,PHWR,CO2,1994,0.139115982,761.66,5494.0,NARORA-2,8760,1.6000000030459784
India,Narora2,PHWR,CO2,1995,0.189371689,1036.81,5798.0,NARORA-2,8760,1.599999995794794
India,Narora2,PHWR,CO2,1996,0.224204566,1227.52,6572.0,NARORA-2,8784,1.6043835601407717
India,Narora2,PHWR,CO2,1997,0.286522374,1568.71,8121.0,NARORA-2,8760,1.5999999976031263
India,Narora2,PHWR,CO2,1998,0.243514155,1333.24,6829.0,NARORA-2,8760,1.5999999983498847
India,Narora2,PHWR,CO2,1999,0.260445662,1425.94,7468.0,NARORA-2,8760,1.5999999993828633
India,Narora2,PHWR,CO2,2000,0.244887671,1340.76,7182.0,NARORA-2,8784,1.604383560118142
India,Narora2,PHWR,CO2,2001,0.24529863,1343.01,6897.0,NARORA-2,8760,1.5999999991064846
India,Narora2,PHWR,CO2,2002,0.309185388,1692.79,8416.0,NARORA-2,8760,1.5999999993383704
India,Narora2,PHWR,CO2,2003,0.235084932,1287.09,7458.0,NARORA-2,8760,1.6000000033564086
India,Narora2,PHWR,CO2,2004,0.249232877,1364.55,8447.0,NARORA-2,8784,1.6043835634956578
India,Narora2,PHWR,CO2,2005,0.223362557,1222.91,7907.0,NARORA-2,8760,1.599999999443949
India,Narora2,PHWR,CO2,2006,0.224553425,1229.43,8278.0,NARORA-2,8760,1.6000000024401553
India,Narora2,PHWR,CO2,2007,0.090748858,496.85,4808.0,NARORA-2,8760,1.5999999921102948
India,Narora2,PHWR,CO2,2010,0.052820091,289.19,2282.0,NARORA-2,8760,1.5999999901794666
India,Narora2,PHWR,CO2,2011,0.139903196,765.97,8014.0,NARORA-2,8760,1.5999999960311762
India,Narora2,PHWR,CO2,2012,0.204582648,1120.09,8495.0,NARORA-2,8784,1.6043835584926214
India,Narora2,PHWR,CO2,2013,0.194518721,1064.99,7697.0,NARORA-2,8760,1.5999999962065372
India,Narora2,PHWR,CO2,2014,0.227525114,1245.7,8646.0,NARORA-2,8760,1.5999999989082443
India,Narora2,PHWR,CO2,2015,0.264809132,1449.83,7467.0,NARORA-2,8760,1.5999999974617714
India,Narora2,PHWR,CO2,2016,0.283373516,1551.47,7906.0,NARORA-2,8784,1.6043835617472462
India,Rajasthan-1,PHWR,CO2,1973,0.039890411,218.4,2855.0,RAJASTHAN-1,8760,1.6000000016483515
India,Rajasthan-1,PHWR,CO2,1974,0.121936073,667.6,4690.0,RAJASTHAN-1,8760,1.5999999992210907
India,Rajasthan-1,PHWR,CO2,1975,0.109534247,599.7,3817.0,RAJASTHAN-1,8760,1.6000000062031015
India,Rajasthan-1,PHWR,CO2,1976,0.146465753,801.9,5728.0,RAJASTHAN-1,8784,1.6043835569921436
India,Rajasthan-1,PHWR,CO2,1977,0.083452055,456.9,3312.0,RAJASTHAN-1,8760,1.600000003939593
India,Rajasthan-1,PHWR,CO2,1978,0.027981735,153.2,1537.0,RAJASTHAN-1,8760,1.599999990861619
India,Rajasthan-1,PHWR,CO2,1979,0.209552511,1147.3,7217.0,RAJASTHAN-1,8760,1.5999999968273337
India,Rajasthan-1,PHWR,CO2,1980,0.174082192,953.1,6346.0,RAJASTHAN-1,8784,1.6043835636638337
India,Rajasthan-1,PHWR,CO2,1981,0.080639269,441.5,3732.0,RAJASTHAN-1,8760,1.59999999193658
India,Rajasthan-1,PHWR,CO2,1982,0.006977169,38.2,496.0,RAJASTHAN-1,8760,1.6000000115183244
India,Rajasthan-1,PHWR,CO2,1985,0.041324201,226.25,1914.0,RAJASTHAN-1,8760,1.600000003359116
India,Rajasthan-1,PHWR,CO2,1987,0.031022831,169.85,2555.0,RAJASTHAN-1,8760,1.599999997409479
India,Rajasthan-1,PHWR,CO2,1988,0.06876347,376.48,5793.0,RAJASTHAN-1,8784,1.604383554186145
India,Rajasthan-1,PHWR,CO2,1989,0.057136073,312.82,4779.0,RAJASTHAN-1,8760,1.5999999983377025
India,Rajasthan-1,PHWR,CO2,1990,0.066494977,364.06,5789.0,RAJASTHAN-1,8760,1.599999995934736
India,Rajasthan-1,PHWR,CO2,1991,0.036080365,197.54,2858.0,RAJASTHAN-1,8760,1.5999999868381087
India,Rajasthan-1,PHWR,CO2,1992,0.01053516,57.68,1070.0,RAJASTHAN-1,8784,1.6043835894590845
India,Rajasthan-1,PHWR,CO2,1993,0.030617352,167.63,2435.0,RAJASTHAN-1,8760,1.6000000209986278
India,Rajasthan-1,PHWR,CO2,1994,0.000531507,2.91,195.0,RAJASTHAN-1,8760,1.6000004536082473
India,Rajasthan-1,PHWR,CO2,1997,0.048336073,264.64,2792.0,RAJASTHAN-1,8760,1.5999999980350668
India,Rajasthan-1,PHWR,CO2,1998,0.103627397,567.36,5448.0,RAJASTHAN-1,8760,1.5999999959813873
India,Rajasthan-1,PHWR,CO2,1999,0.145209132,795.02,6443.0,RAJASTHAN-1,8760,1.5999999953711856
India,Rajasthan-1,PHWR,CO2,2000,0.124443836,681.33,5008.0,RAJASTHAN-1,8784,1.6043835665888775
India,Rajasthan-1,PHWR,CO2,2001,0.031632877,173.19,860.0,RAJASTHAN-1,8760,1.6000000145504936
India,Rajasthan-1,PHWR,CO2,2004,0.055494064,303.83,3785.0,RAJASTHAN-1,8784,1.604383563756048
India,Rajasthan-2,PHWR,CO2,1980,5.36e-07,25.7,478.0,RAJASTHAN-2,8784,0.00018319937743190663
India,Rajasthan-2,PHWR,CO2,1981,1.43e-05,686.0,7068.0,RAJASTHAN-2,8760,0.00018260641399416908
India,Rajasthan-2,PHWR,CO2,1982,7.78e-06,372.9,3651.0,RAJASTHAN-2,8760,0.0001827642799678198
India,Rajasthan-2,PHWR,CO2,1983,2e-05,957.2,6673.0,RAJASTHAN-2,8760,0.00018303384872544925
India,Rajasthan-2,PHWR,CO2,1984,1.89e-05,908.73,5870.0,RAJASTHAN-2,8784,0.00018269188867980587
India,Rajasthan-2,PHWR,CO2,1985,2e-05,959.92,6243.0,RAJASTHAN-2,8760,0.0001825152096008001
India,Rajasthan-2,PHWR,CO2,1986,2.25e-05,1080.48,6743.0,RAJASTHAN-2,8760,0.00018241892492225679
India,Rajasthan-2,PHWR,CO2,1987,2.15e-05,1031.1,6277.0,RAJASTHAN-2,8760,0.00018265929589758513
India,Rajasthan-2,PHWR,CO2,1988,2.57e-05,1233.98,7935.0,RAJASTHAN-2,8784,0.00018294364576411286
India,Rajasthan-2,PHWR,CO2,1989,2.26e-05,1084.21,6980.0,RAJASTHAN-2,8760,0.00018259931194141357
